"gene_id"	"GO.ID"	"GO.names"
"WBGene00010180"	"WBGene00010180"	"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0008270, GO:0043401, GO:0043565, GO:0046872"	"DNA binding, DNA binding transcription factor activity, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, zinc ion binding, steroid hormone mediated signaling pathway, sequence-specific DNA binding, metal ion binding"
"WBGene00010182"	"WBGene00010182"	"GO:0016020, GO:0016021, GO:0055085"	"membrane, integral component of membrane, transmembrane transport"
"WBGene00010184"	"WBGene00010184"	"GO:0005856"	"cytoskeleton"
"WBGene00010185"	"WBGene00010185"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010186"	"WBGene00010186"	"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0008270, GO:0043401, GO:0043565, GO:0046872"	"DNA binding, DNA binding transcription factor activity, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, zinc ion binding, steroid hormone mediated signaling pathway, sequence-specific DNA binding, metal ion binding"
"WBGene00010187"	"WBGene00010187"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010188"	"WBGene00010188"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010189"	"WBGene00010189"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010191"	"WBGene00010191"	"GO:0004930, GO:0007186, GO:0008528, GO:0016020, GO:0016021"	"G-protein coupled receptor activity, G-protein coupled receptor signaling pathway, G-protein coupled peptide receptor activity, membrane, integral component of membrane"
"WBGene00010195"	"WBGene00010195"	"GO:0000784, GO:0003684, GO:0006303, GO:0031848, GO:0035312, GO:0036297, GO:0043047, GO:0061730, GO:0090305, GO:1904357"	"nuclear chromosome, telomeric region, damaged DNA binding, double-strand break repair via nonhomologous end joining, protection from non-homologous end joining at telomere, 5'-3' exodeoxyribonuclease activity, interstrand cross-link repair, single-stranded telomeric DNA binding, C-rich strand telomeric DNA binding, nucleic acid phosphodiester bond hydrolysis, negative regulation of telomere maintenance via telomere lengthening"
"WBGene00010197"	"WBGene00010197"	"GO:0016020, GO:0016529, GO:0016788, GO:0016844"	"membrane, sarcoplasmic reticulum, hydrolase activity, acting on ester bonds, strictosidine synthase activity"
"WBGene00010198"	"WBGene00010198"	"GO:0000776, GO:0005515, GO:0005634, GO:0005737"	"kinetochore, protein binding, nucleus, cytoplasm"
"WBGene00010200"	"WBGene00010200"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010204"	"WBGene00010204"	"GO:0004197, GO:0005615, GO:0005764, GO:0006508, GO:0008233, GO:0008234, GO:0016787, GO:0051603"	"cysteine-type endopeptidase activity, extracellular space, lysosome, proteolysis, peptidase activity, cysteine-type peptidase activity, hydrolase activity, proteolysis involved in cellular protein catabolic process"
"WBGene00010205"	"WBGene00010205"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010206"	"WBGene00010206"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010214"	"WBGene00010214"	"GO:0006812, GO:0015299, GO:0016020, GO:0016021, GO:0055085, GO:1902600"	"cation transport, solute:proton antiporter activity, membrane, integral component of membrane, transmembrane transport, hydrogen ion transmembrane transport"
"WBGene00010215"	"WBGene00010215"	"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0008270, GO:0043401, GO:0043565, GO:0046872"	"DNA binding, DNA binding transcription factor activity, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, zinc ion binding, steroid hormone mediated signaling pathway, sequence-specific DNA binding, metal ion binding"
"WBGene00010217"	"WBGene00010217"	"GO:0007606, GO:0016020, GO:0016021"	"sensory perception of chemical stimulus, membrane, integral component of membrane"
"WBGene00010218"	"WBGene00010218"	"GO:0007606, GO:0016020, GO:0016021"	"sensory perception of chemical stimulus, membrane, integral component of membrane"
"WBGene00010219"	"WBGene00010219"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010220"	"WBGene00010220"	"GO:0007606, GO:0016020, GO:0016021"	"sensory perception of chemical stimulus, membrane, integral component of membrane"
"WBGene00010224"	"WBGene00010224"	"GO:0005856"	"cytoskeleton"
"WBGene00010228"	"WBGene00010228"	"GO:0004888, GO:0005576, GO:0005887, GO:0007165, GO:0030246"	"transmembrane signaling receptor activity, extracellular region, integral component of plasma membrane, signal transduction, carbohydrate binding"
"WBGene00010230"	"WBGene00010230"	"GO:0001054, GO:0001056, GO:0003899, GO:0005634, GO:0005666, GO:0005736, GO:0006351, GO:0006360, GO:0006383, GO:0046983"	"RNA polymerase I activity, RNA polymerase III activity, DNA-directed 5'-3' RNA polymerase activity, nucleus, DNA-directed RNA polymerase III complex, DNA-directed RNA polymerase I complex, transcription, DNA-templated, transcription from RNA polymerase I promoter, transcription from RNA polymerase III promoter, protein dimerization activity"
"WBGene00010231"	"WBGene00010231"	"GO:0005634"	"nucleus"
"WBGene00010233"	"WBGene00010233"	"GO:0003676, GO:0003723"	"nucleic acid binding, RNA binding"
"WBGene00010234"	"WBGene00010234"	"GO:0005615"	"extracellular space"
"WBGene00010241"	"WBGene00010241"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010242"	"WBGene00010242"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010243"	"WBGene00010243"	"GO:0016020, GO:0016021, GO:0016757, GO:0043413"	"membrane, integral component of membrane, transferase activity, transferring glycosyl groups, macromolecule glycosylation"
"WBGene00010247"	"WBGene00010247"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010249"	"WBGene00010249"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010251"	"WBGene00010251"	"GO:0002804, GO:0003677, GO:0003700, GO:0004871, GO:0005515, GO:0005634, GO:0005737, GO:0006351, GO:0006355, GO:0007275, GO:0030056, GO:0030139, GO:0045177, GO:0098733"	"positive regulation of antifungal peptide production, DNA binding, DNA binding transcription factor activity, signal transducer activity, protein binding, nucleus, cytoplasm, transcription, DNA-templated, regulation of transcription, DNA-templated, multicellular organism development, hemidesmosome, endocytic vesicle, apical part of cell, hemidesmosome associated protein complex"
"WBGene00010253"	"WBGene00010253"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010254"	"WBGene00010254"	"GO:0005789, GO:0005856"	"endoplasmic reticulum membrane, cytoskeleton"
"WBGene00010255"	"WBGene00010255"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010256"	"WBGene00010256"	"GO:0005615, GO:0015232, GO:0015886, GO:0020037, GO:0050829"	"extracellular space, heme transporter activity, heme transport, heme binding, defense response to Gram-negative bacterium"
"WBGene00010257"	"WBGene00010257"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010258"	"WBGene00010258"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010259"	"WBGene00010259"	"GO:0003674, GO:0005739, GO:0006937, GO:0030042, GO:0040017, GO:0045202, GO:0050807, GO:0051646, GO:0061544, GO:0098793, GO:1905386, GO:1905808, GO:1990504, GO:2000294"	"molecular_function, mitochondrion, regulation of muscle contraction, actin filament depolymerization, positive regulation of locomotion, synapse, regulation of synapse organization, mitochondrion localization, peptide secretion, neurotransmission, presynapse, positive regulation of protein localization to presynapse, positive regulation of synapse disassembly, dense core granule exocytosis, positive regulation of defecation"
"WBGene00010260"	"WBGene00010260"	"GO:0000166, GO:0000398, GO:0003676, GO:0004004, GO:0004386, GO:0005524, GO:0005730, GO:0005737, GO:0010501, GO:0016787, GO:0031054, GO:0045893"	"nucleotide binding, mRNA splicing, via spliceosome, nucleic acid binding, ATP-dependent RNA helicase activity, helicase activity, ATP binding, nucleolus, cytoplasm, RNA secondary structure unwinding, hydrolase activity, pre-miRNA processing, positive regulation of transcription, DNA-templated"
"WBGene00010261"	"WBGene00010261"	"GO:0016020, GO:0016021, GO:0050907"	"membrane, integral component of membrane, detection of chemical stimulus involved in sensory perception"
"WBGene00010263"	"WBGene00010263"	"GO:0003676, GO:0031047, GO:0031048"	"nucleic acid binding, gene silencing by RNA, chromatin silencing by small RNA"
"WBGene00010264"	"WBGene00010264"	"GO:0003676"	"nucleic acid binding"
"WBGene00010265"	"WBGene00010265"	"GO:0004721, GO:0006470, GO:0016787"	"phosphoprotein phosphatase activity, protein dephosphorylation, hydrolase activity"
"WBGene00010267"	"WBGene00010267"	"GO:0016787"	"hydrolase activity"
"WBGene00010269"	"WBGene00010269"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010272"	"WBGene00010272"	"GO:0005515, GO:0005635, GO:0005737, GO:0006997, GO:0048471, GO:0051647, GO:0055037, GO:0060990"	"protein binding, nuclear envelope, cytoplasm, nucleus organization, perinuclear region of cytoplasm, nucleus localization, recycling endosome, lipid tube assembly involved in organelle fission"
"WBGene00010273"	"WBGene00010273"	"GO:0005887, GO:0007186, GO:0016020, GO:0016021, GO:0038022, GO:0042048, GO:0050911"	"integral component of plasma membrane, G-protein coupled receptor signaling pathway, membrane, integral component of membrane, G-protein coupled olfactory receptor activity, olfactory behavior, detection of chemical stimulus involved in sensory perception of smell"
"WBGene00010274"	"WBGene00010274"	"GO:0005375, GO:0016020, GO:0016021, GO:0035434"	"copper ion transmembrane transporter activity, membrane, integral component of membrane, copper ion transmembrane transport"
"WBGene00010275"	"WBGene00010275"	"GO:0004888, GO:0005216, GO:0005230, GO:0005254, GO:0005886, GO:0006810, GO:0006811, GO:0006821, GO:0016020, GO:0016021, GO:0030054, GO:0034220, GO:0034707, GO:0045202, GO:0055085, GO:1902476"	"transmembrane signaling receptor activity, ion channel activity, extracellular ligand-gated ion channel activity, chloride channel activity, plasma membrane, transport, ion transport, chloride transport, membrane, integral component of membrane, cell junction, ion transmembrane transport, chloride channel complex, synapse, transmembrane transport, chloride transmembrane transport"
"WBGene00010277"	"WBGene00010277"	"GO:0005375, GO:0016021"	"copper ion transmembrane transporter activity, integral component of membrane"
"WBGene00010278"	"WBGene00010278"	"GO:0005272, GO:0006810, GO:0006811, GO:0006814, GO:0016020, GO:0016021, GO:0035725"	"sodium channel activity, transport, ion transport, sodium ion transport, membrane, integral component of membrane, sodium ion transmembrane transport"
"WBGene00010279"	"WBGene00010279"	"GO:0005739, GO:0005743, GO:0006875, GO:0016020, GO:0016021"	"mitochondrion, mitochondrial inner membrane, cellular metal ion homeostasis, membrane, integral component of membrane"
"WBGene00010280"	"WBGene00010280"	"GO:0000166, GO:0000932, GO:0003676, GO:0004004, GO:0004386, GO:0005515, GO:0005524, GO:0005730, GO:0005737, GO:0006364, GO:0006417, GO:0010501, GO:0016787, GO:0019899, GO:0030422, GO:0031047, GO:0031332, GO:0043186, GO:0043330, GO:0048471"	"nucleotide binding, P-body, nucleic acid binding, ATP-dependent RNA helicase activity, helicase activity, protein binding, ATP binding, nucleolus, cytoplasm, rRNA processing, regulation of translation, RNA secondary structure unwinding, hydrolase activity, enzyme binding, production of siRNA involved in RNA interference, gene silencing by RNA, RNAi effector complex, P granule, response to exogenous dsRNA, perinuclear region of cytoplasm"
"WBGene00010282"	"WBGene00010282"	"GO:0016020, GO:0016021, GO:0055085"	"membrane, integral component of membrane, transmembrane transport"
"WBGene00010283"	"WBGene00010283"	"GO:0005515, GO:0007040, GO:0016192, GO:0045335, GO:0090386, GO:0090387"	"protein binding, lysosome organization, vesicle-mediated transport, phagocytic vesicle, phagosome maturation involved in apoptotic cell clearance, phagolysosome assembly involved in apoptotic cell clearance"
"WBGene00010284"	"WBGene00010284"	"GO:0000139, GO:0003824, GO:0004559, GO:0005794, GO:0006013, GO:0006491, GO:0006517, GO:0008152, GO:0016020, GO:0016021, GO:0016787, GO:0016798, GO:0030246, GO:0046872"	"Golgi membrane, catalytic activity, alpha-mannosidase activity, Golgi apparatus, mannose metabolic process, N-glycan processing, protein deglycosylation, metabolic process, membrane, integral component of membrane, hydrolase activity, hydrolase activity, acting on glycosyl bonds, carbohydrate binding, metal ion binding"
"WBGene00010286"	"WBGene00010286"	"GO:0000287, GO:0005634, GO:0005737, GO:0008152, GO:0008652, GO:0009086, GO:0016311, GO:0016787, GO:0019509, GO:0043874, GO:0046872"	"magnesium ion binding, nucleus, cytoplasm, metabolic process, cellular amino acid biosynthetic process, methionine biosynthetic process, dephosphorylation, hydrolase activity, L-methionine salvage from methylthioadenosine, acireductone synthase activity, metal ion binding"
"WBGene00010288"	"WBGene00010288"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010289"	"WBGene00010289"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010296"	"WBGene00010296"	"GO:0005811, GO:0016020, GO:0016021, GO:0016740, GO:0016746, GO:0016747"	"lipid droplet, membrane, integral component of membrane, transferase activity, transferase activity, transferring acyl groups, transferase activity, transferring acyl groups other than amino-acyl groups"
"WBGene00010297"	"WBGene00010297"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010298"	"WBGene00010298"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010299"	"WBGene00010299"	"GO:0006820, GO:0016020, GO:0016021, GO:0022857, GO:0055085"	"anion transport, membrane, integral component of membrane, transmembrane transporter activity, transmembrane transport"
"WBGene00010300"	"WBGene00010300"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00010303"	"WBGene00010303"	"GO:0005515, GO:0005739, GO:0005759"	"protein binding, mitochondrion, mitochondrial matrix"
"WBGene00010304"	"WBGene00010304"	"GO:0000166, GO:0005524, GO:0005634, GO:0006378, GO:0006379, GO:0006388, GO:0006397, GO:0031124, GO:0046939, GO:0051736"	"nucleotide binding, ATP binding, nucleus, mRNA polyadenylation, mRNA cleavage, tRNA splicing, via endonucleolytic cleavage and ligation, mRNA processing, mRNA 3'-end processing, nucleotide phosphorylation, ATP-dependent polyribonucleotide 5'-hydroxyl-kinase activity"
"WBGene00010307"	"WBGene00010307"	"GO:0003333, GO:0005774, GO:0006810, GO:0006865, GO:0015171, GO:0016020, GO:0016021"	"amino acid transmembrane transport, vacuolar membrane, transport, amino acid transport, amino acid transmembrane transporter activity, membrane, integral component of membrane"
"WBGene00010308"	"WBGene00010308"	"GO:0005634, GO:0005975, GO:0006044, GO:0006046, GO:0008448, GO:0016787, GO:0016810, GO:0046872"	"nucleus, carbohydrate metabolic process, N-acetylglucosamine metabolic process, N-acetylglucosamine catabolic process, N-acetylglucosamine-6-phosphate deacetylase activity, hydrolase activity, hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, metal ion binding"
