"gene_id"	"GO.ID"	"GO.names"
"FBgn0034335"	"FBgn0034335"	"GO:0004364, GO:0005737, GO:0006749, GO:0006979, GO:0009408"	"glutathione transferase activity, cytoplasm, glutathione metabolic process, response to oxidative stress, response to heat"
"FBgn0034346"	"FBgn0034346"	"GO:0005789, GO:0006506, GO:0051377"	"endoplasmic reticulum membrane, GPI anchor biosynthetic process, mannose-ethanolamine phosphotransferase activity"
"FBgn0034350"	"FBgn0034350"	"GO:0005085, GO:0016049, GO:0032008, GO:0032947, GO:0034613, GO:0071230, GO:0071986"	"guanyl-nucleotide exchange factor activity, cell growth, positive regulation of TOR signaling, protein complex scaffold activity, cellular protein localization, cellular response to amino acid stimulus, Ragulator complex"
"FBgn0034351"	"FBgn0034351"	"GO:0005739, GO:0046034, GO:0070584, GO:0090646"	"mitochondrion, ATP metabolic process, mitochondrion morphogenesis, mitochondrial tRNA processing"
"FBgn0034352"	"FBgn0034352"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0034354"	"FBgn0034354"	"GO:0004364, GO:0005737, GO:0006749"	"glutathione transferase activity, cytoplasm, glutathione metabolic process"
"FBgn0034356"	"FBgn0034356"	"GO:0004613, GO:0005525, GO:0005739, GO:0006094"	"phosphoenolpyruvate carboxykinase (GTP) activity, GTP binding, mitochondrion, gluconeogenesis"
"FBgn0034360"	"FBgn0034360"	"GO:0003824"	"catalytic activity"
"FBgn0034361"	"FBgn0034361"	"GO:0003735, GO:0005763, GO:0006412, GO:0032543"	"structural constituent of ribosome, mitochondrial small ribosomal subunit, translation, mitochondrial translation"
"FBgn0034362"	"FBgn0034362"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0034363"	"FBgn0034363"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0034364"	"FBgn0034364"	"GO:0005506, GO:0016702, GO:0055114"	"iron ion binding, oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen, oxidation-reduction process"
"FBgn0034365"	"FBgn0034365"	"GO:0030246"	"carbohydrate binding"
"FBgn0034366"	"FBgn0034366"	"GO:0000045, GO:0000407, GO:0000422, GO:0004839, GO:0006497, GO:0006501, GO:0006914, GO:0008340, GO:0009267, GO:0010506, GO:0016236, GO:0016239, GO:0019778, GO:0019779, GO:0032446, GO:0035096, GO:0043066, GO:0048477, GO:0050688, GO:0060548, GO:1903706"	"autophagosome assembly, pre-autophagosomal structure, autophagy of mitochondrion, ubiquitin activating enzyme activity, protein lipidation, C-terminal protein lipidation, autophagy, determination of adult lifespan, cellular response to starvation, regulation of autophagy, macroautophagy, positive regulation of macroautophagy, Atg12 activating enzyme activity, Atg8 activating enzyme activity, protein modification by small protein conjugation, larval midgut cell programmed cell death, negative regulation of apoptotic process, oogenesis, regulation of defense response to virus, negative regulation of cell death, regulation of hemopoiesis"
"FBgn0034368"	"FBgn0034368"	"GO:0003755, GO:0005528, GO:0005737, GO:0012505, GO:0061077"	"peptidyl-prolyl cis-trans isomerase activity, FK506 binding, cytoplasm, endomembrane system, chaperone-mediated protein folding"
"FBgn0034371"	"FBgn0034371"	"GO:0008418"	"protein-N-terminal asparagine amidohydrolase activity"
"FBgn0034377"	"FBgn0034377"	"GO:0003674, GO:0005575"	"molecular_function, cellular_component"
"FBgn0034379"	"FBgn0034379"	"GO:0003676, GO:0005634, GO:0008270"	"nucleic acid binding, nucleus, zinc ion binding"
"FBgn0034380"	"FBgn0034380"	"GO:0000938, GO:0003674, GO:0005802, GO:0007030, GO:0016021, GO:0032456, GO:0042147, GO:0048193, GO:1990745"	"GARP complex, molecular_function, trans-Golgi network, Golgi organization, integral component of membrane, endocytic recycling, retrograde transport, endosome to Golgi, Golgi vesicle transport, EARP complex"
"FBgn0034381"	"FBgn0034381"	"GO:0005215, GO:0005326, GO:0005328, GO:0005416, GO:0005887, GO:0006810, GO:0006836, GO:0010226, GO:0016021, GO:0044745"	"transporter activity, neurotransmitter transporter activity, neurotransmitter:sodium symporter activity, cation:amino acid symporter activity, integral component of plasma membrane, transport, neurotransmitter transport, response to lithium ion, integral component of membrane, amino acid transmembrane import"
"FBgn0034382"	"FBgn0034382"	"GO:0005575, GO:0009922, GO:0016021, GO:0030497"	"cellular_component, fatty acid elongase activity, integral component of membrane, fatty acid elongation"
"FBgn0034383"	"FBgn0034383"	"GO:0005575, GO:0009922, GO:0016021, GO:0030497"	"cellular_component, fatty acid elongase activity, integral component of membrane, fatty acid elongation"
"FBgn0034387"	"FBgn0034387"	"GO:0005506, GO:0016705, GO:0020037, GO:0055114"	"iron ion binding, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, heme binding, oxidation-reduction process"
"FBgn0034389"	"FBgn0034389"	"GO:0005509, GO:0005783, GO:0016021, GO:0050774, GO:0050965"	"calcium ion binding, endoplasmic reticulum, integral component of membrane, negative regulation of dendrite morphogenesis, detection of temperature stimulus involved in sensory perception of pain"
"FBgn0034390"	"FBgn0034390"	"GO:0004616, GO:0005739, GO:0006520, GO:0008442, GO:0051287, GO:0055114"	"phosphogluconate dehydrogenase (decarboxylating) activity, mitochondrion, cellular amino acid metabolic process, 3-hydroxyisobutyrate dehydrogenase activity, NAD binding, oxidation-reduction process"
"FBgn0034392"	"FBgn0034392"	"GO:0005886, GO:0006820, GO:0016021, GO:0022857, GO:0055085"	"plasma membrane, anion transport, integral component of membrane, transmembrane transporter activity, transmembrane transport"
"FBgn0034394"	"FBgn0034394"	"GO:0005886, GO:0006820, GO:0016021, GO:0022857, GO:0055085"	"plasma membrane, anion transport, integral component of membrane, transmembrane transporter activity, transmembrane transport"
"FBgn0034396"	"FBgn0034396"	"GO:0003779, GO:0004842, GO:0031463"	"actin binding, ubiquitin-protein transferase activity, Cul3-RING ubiquitin ligase complex"
"FBgn0034397"	"FBgn0034397"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0034398"	"FBgn0034398"	"GO:0016021"	"integral component of membrane"
"FBgn0034400"	"FBgn0034400"	"GO:0005768, GO:0005802, GO:0006895"	"endosome, trans-Golgi network, Golgi to endosome transport"
"FBgn0034401"	"FBgn0034401"	"GO:0004825, GO:0005524, GO:0005737, GO:0005829, GO:0006431, GO:0017101"	"methionine-tRNA ligase activity, ATP binding, cytoplasm, cytosol, methionyl-tRNA aminoacylation, aminoacyl-tRNA synthetase multienzyme complex"
"FBgn0034402"	"FBgn0034402"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0034403"	"FBgn0034403"	"GO:0008017"	"microtubule binding"
"FBgn0034405"	"FBgn0034405"	"GO:0003824"	"catalytic activity"
"FBgn0034406"	"FBgn0034406"	"GO:0003824"	"catalytic activity"
"FBgn0034407"	"FBgn0034407"	"GO:0005615, GO:0006959, GO:0050830"	"extracellular space, humoral immune response, defense response to Gram-positive bacterium"
"FBgn0034408"	"FBgn0034408"	"GO:0003674, GO:0035159, GO:0042067, GO:0045179"	"molecular_function, regulation of tube length, open tracheal system, establishment of ommatidial planar polarity, apical cortex"
"FBgn0034411"	"FBgn0034411"	"GO:0000151, GO:0003677, GO:0005634, GO:0006511, GO:0061630"	"ubiquitin ligase complex, DNA binding, nucleus, ubiquitin-dependent protein catabolic process, ubiquitin protein ligase activity"
"FBgn0034415"	"FBgn0034415"	"GO:0004602, GO:0005615, GO:0006979, GO:0032504, GO:0055114"	"glutathione peroxidase activity, extracellular space, response to oxidative stress, multicellular organism reproduction, oxidation-reduction process"
"FBgn0034417"	"FBgn0034417"	"GO:0004566, GO:0005615, GO:0005975, GO:0032504, GO:0043231"	"beta-glucuronidase activity, extracellular space, carbohydrate metabolic process, multicellular organism reproduction, intracellular membrane-bounded organelle"
"FBgn0034418"	"FBgn0034418"	"GO:0005737"	"cytoplasm"
"FBgn0034420"	"FBgn0034420"	"GO:0035556"	"intracellular signal transduction"
"FBgn0034422"	"FBgn0034422"	"GO:0000183, GO:0005677, GO:0005730, GO:0008757, GO:0033553, GO:0035064, GO:0042149, GO:0046015"	"chromatin silencing at rDNA, chromatin silencing complex, nucleolus, S-adenosylmethionine-dependent methyltransferase activity, rDNA heterochromatin, methylated histone binding, cellular response to glucose starvation, regulation of transcription by glucose"
"FBgn0034423"	"FBgn0034423"	"GO:0000790, GO:0005694, GO:0005730, GO:0007283, GO:0016604"	"nuclear chromatin, chromosome, nucleolus, spermatogenesis, nuclear body"
"FBgn0034425"	"FBgn0034425"	"GO:0003676"	"nucleic acid binding"
"FBgn0034426"	"FBgn0034426"	"GO:0005737, GO:0006807, GO:0008080"	"cytoplasm, nitrogen compound metabolic process, N-acetyltransferase activity"
"FBgn0034427"	"FBgn0034427"	"GO:0016787"	"hydrolase activity"
"FBgn0034428"	"FBgn0034428"	"GO:0005737, GO:0006807, GO:0008080"	"cytoplasm, nitrogen compound metabolic process, N-acetyltransferase activity"
"FBgn0034429"	"FBgn0034429"	"GO:0005737, GO:0006807, GO:0008080"	"cytoplasm, nitrogen compound metabolic process, N-acetyltransferase activity"
"FBgn0034430"	"FBgn0034430"	"GO:0000122, GO:0003674, GO:0007049, GO:0007283, GO:0007307, GO:0017053, GO:0031523, GO:0048477"	"negative regulation of transcription from RNA polymerase II promoter, molecular_function, cell cycle, spermatogenesis, eggshell chorion gene amplification, transcriptional repressor complex, Myb complex, oogenesis"
"FBgn0034432"	"FBgn0034432"	"GO:0003995, GO:0050660, GO:0055114"	"acyl-CoA dehydrogenase activity, flavin adenine dinucleotide binding, oxidation-reduction process"
"FBgn0034433"	"FBgn0034433"	"GO:0005543, GO:0005737, GO:0007296, GO:0010906, GO:0016020, GO:0030100, GO:0042171, GO:0061024, GO:0097320"	"phospholipid binding, cytoplasm, vitellogenesis, regulation of glucose metabolic process, membrane, regulation of endocytosis, lysophosphatidic acid acyltransferase activity, membrane organization, plasma membrane tubulation"
"FBgn0034435"	"FBgn0034435"	"GO:0005615, GO:0005737, GO:0007054, GO:0032504"	"extracellular space, cytoplasm, spindle assembly involved in male meiosis I, multicellular organism reproduction"
"FBgn0034442"	"FBgn0034442"	"GO:0004128, GO:0016491, GO:0020037, GO:0055114"	"cytochrome-b5 reductase activity, acting on NAD(P)H, oxidoreductase activity, heme binding, oxidation-reduction process"
"FBgn0034443"	"FBgn0034443"	"GO:0004869, GO:0005764, GO:0007614, GO:0007616, GO:0008234, GO:0012505, GO:0097340"	"cysteine-type endopeptidase inhibitor activity, lysosome, short-term memory, long-term memory, cysteine-type peptidase activity, endomembrane system, inhibition of cysteine-type endopeptidase activity"
"FBgn0034446"	"FBgn0034446"	"GO:0003924, GO:0005525, GO:0005929, GO:0005930, GO:0007264, GO:0046907, GO:0060271"	"GTPase activity, GTP binding, cilium, axoneme, small GTPase mediated signal transduction, intracellular transport, cilium assembly"
"FBgn0034451"	"FBgn0034451"	"GO:0005634, GO:0005737, GO:0005813, GO:0005938, GO:0007309, GO:0031122, GO:0035089, GO:0072686"	"nucleus, cytoplasm, centrosome, cell cortex, oocyte axis specification, cytoplasmic microtubule organization, establishment of apical/basal cell polarity, mitotic spindle"
"FBgn0034452"	"FBgn0034452"	"GO:0003674, GO:0030991, GO:0060271, GO:0097730, GO:1905515"	"molecular_function, intraciliary transport particle A, cilium assembly, non-motile cilium, non-motile cilium assembly"
"FBgn0034454"	"FBgn0034454"	"GO:0005634, GO:0005829, GO:0031625, GO:0060548"	"nucleus, cytosol, ubiquitin protein ligase binding, negative regulation of cell death"
"FBgn0034455"	"FBgn0034455"	"GO:0003674, GO:0005575, GO:0008150, GO:0045454"	"molecular_function, cellular_component, biological_process, cell redox homeostasis"
"FBgn0034456"	"FBgn0034456"	"GO:0009593, GO:0015276, GO:0016021"	"detection of chemical stimulus, ligand-gated ion channel activity, integral component of membrane"
"FBgn0034457"	"FBgn0034457"	"GO:0009593, GO:0015276, GO:0016021"	"detection of chemical stimulus, ligand-gated ion channel activity, integral component of membrane"
"FBgn0034458"	"FBgn0034458"	"GO:0009593, GO:0015276, GO:0016021"	"detection of chemical stimulus, ligand-gated ion channel activity, integral component of membrane"
"FBgn0034459"	"FBgn0034459"	"GO:0006464"	"cellular protein modification process"
"FBgn0034461"	"FBgn0034461"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0034468"	"FBgn0034468"	"GO:0005549, GO:0005576, GO:0005615, GO:0007606, GO:0007608, GO:0019236, GO:0042048"	"odorant binding, extracellular region, extracellular space, sensory perception of chemical stimulus, sensory perception of smell, response to pheromone, olfactory behavior"
"FBgn0034470"	"FBgn0034470"	"GO:0005549, GO:0005576, GO:0005615, GO:0007606, GO:0007608, GO:0019236, GO:0042048"	"odorant binding, extracellular region, extracellular space, sensory perception of chemical stimulus, sensory perception of smell, response to pheromone, olfactory behavior"
"FBgn0034471"	"FBgn0034471"	"GO:0005549, GO:0005576, GO:0005615, GO:0007606, GO:0007608, GO:0032504"	"odorant binding, extracellular region, extracellular space, sensory perception of chemical stimulus, sensory perception of smell, multicellular organism reproduction"
"FBgn0034472"	"FBgn0034472"	"GO:0005739, GO:0006662, GO:0006974, GO:0015035, GO:0015036, GO:0045454"	"mitochondrion, glycerol ether metabolic process, cellular response to DNA damage stimulus, protein disulfide oxidoreductase activity, disulfide oxidoreductase activity, cell redox homeostasis"
"FBgn0034473"	"FBgn0034473"	"GO:0004984, GO:0005549, GO:0005886, GO:0016021, GO:0032590, GO:0050911"	"olfactory receptor activity, odorant binding, plasma membrane, integral component of membrane, dendrite membrane, detection of chemical stimulus involved in sensory perception of smell"
"FBgn0034474"	"FBgn0034474"	"GO:0005549, GO:0005576, GO:0005615, GO:0007606, GO:0007608, GO:0032504"	"odorant binding, extracellular region, extracellular space, sensory perception of chemical stimulus, sensory perception of smell, multicellular organism reproduction"
"FBgn0034475"	"FBgn0034475"	"GO:0005549, GO:0005576, GO:0005615, GO:0007606, GO:0007608, GO:0007617, GO:0019236, GO:0042048, GO:0071834"	"odorant binding, extracellular region, extracellular space, sensory perception of chemical stimulus, sensory perception of smell, mating behavior, response to pheromone, olfactory behavior, mating pheromone secretion"
"FBgn0034476"	"FBgn0034476"	"GO:0002752, GO:0005030, GO:0007165, GO:0007411, GO:0008329, GO:0009897, GO:0010508, GO:0046790, GO:0050688, GO:0051607"	"cell surface pattern recognition receptor signaling pathway, neurotrophin receptor activity, signal transduction, axon guidance, signaling pattern recognition receptor activity, external side of plasma membrane, positive regulation of autophagy, virion binding, regulation of defense response to virus, defense response to virus"
"FBgn0034478"	"FBgn0034478"	"GO:0007018, GO:0030286, GO:0042623, GO:0045505"	"microtubule-based movement, dynein complex, ATPase activity, coupled, dynein intermediate chain binding"
"FBgn0034479"	"FBgn0034479"	"GO:0008514, GO:0016021, GO:0055085"	"organic anion transmembrane transporter activity, integral component of membrane, transmembrane transport"
"FBgn0034481"	"FBgn0034481"	"GO:0005509"	"calcium ion binding"
"FBgn0034483"	"FBgn0034483"	"GO:0000209, GO:0000790, GO:0005737, GO:0006281, GO:0016574, GO:0031625, GO:0033503, GO:0043161, GO:0061630"	"protein polyubiquitination, nuclear chromatin, cytoplasm, DNA repair, histone ubiquitination, ubiquitin protein ligase binding, HULC complex, proteasome-mediated ubiquitin-dependent protein catabolic process, ubiquitin protein ligase activity"
