"gene_id"	"GO.ID"	"GO.names"
"S000004656"	"S000004656"	"GO:0000137, GO:0000321, GO:0003674, GO:0005783, GO:0007049, GO:0071944"	"Golgi cis cisterna, re-entry into mitotic cell cycle after pheromone arrest, molecular_function, endoplasmic reticulum, cell cycle, cell periphery"
"S000004657"	"S000004657"	"GO:0003674, GO:0008150, GO:0070822"	"molecular_function, biological_process, Sin3-type complex"
"S000004658"	"S000004658"	"GO:0000139, GO:0000220, GO:0000329, GO:0005768, GO:0005770, GO:0005794, GO:0006811, GO:0007035, GO:0010008, GO:0015078, GO:0016020, GO:0016021, GO:0016471, GO:0033179, GO:0046961, GO:0051117, GO:0070273, GO:1902600"	"Golgi membrane, vacuolar proton-transporting V-type ATPase, V0 domain, fungal-type vacuole membrane, endosome, late endosome, Golgi apparatus, ion transport, vacuolar acidification, endosome membrane, proton transmembrane transporter activity, membrane, integral component of membrane, vacuolar proton-transporting V-type ATPase complex, proton-transporting V-type ATPase, V0 domain, proton-transporting ATPase activity, rotational mechanism, ATPase binding, phosphatidylinositol-4-phosphate binding, proton transmembrane transport"
"S000004659"	"S000004659"	"GO:0000922, GO:0005096, GO:0005737, GO:0005816, GO:0005856, GO:0006886, GO:0007049, GO:0017137, GO:0031030, GO:0031578, GO:0044732, GO:0051301, GO:0090630, GO:1902543, GO:1990334"	"spindle pole, GTPase activator activity, cytoplasm, spindle pole body, cytoskeleton, intracellular protein transport, cell cycle, Rab GTPase binding, negative regulation of septation initiation signaling, mitotic spindle orientation checkpoint, mitotic spindle pole body, cell division, activation of GTPase activity, negative regulation of protein localization to mitotic spindle pole body, Bfa1-Bub2 complex"
"S000004660"	"S000004660"	"GO:0005347, GO:0005471, GO:0005739, GO:0005743, GO:0006783, GO:0006839, GO:0009060, GO:0015866, GO:0015867, GO:0015886, GO:0016020, GO:0016021, GO:0022857, GO:0055085"	"ATP transmembrane transporter activity, ATP:ADP antiporter activity, mitochondrion, mitochondrial inner membrane, heme biosynthetic process, mitochondrial transport, aerobic respiration, ADP transport, ATP transport, heme transport, membrane, integral component of membrane, transmembrane transporter activity, transmembrane transport"
"S000004661"	"S000004661"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"S000004662"	"S000004662"	"GO:0000324, GO:0004322, GO:0005381, GO:0005507, GO:0005783, GO:0005886, GO:0006811, GO:0010106, GO:0016020, GO:0016021, GO:0016491, GO:0033215, GO:0033573, GO:0034755, GO:0046688, GO:0046872, GO:0055072, GO:0055114, GO:1901684"	"fungal-type vacuole, ferroxidase activity, iron ion transmembrane transporter activity, copper ion binding, endoplasmic reticulum, plasma membrane, ion transport, cellular response to iron ion starvation, membrane, integral component of membrane, oxidoreductase activity, reductive iron assimilation, high-affinity iron permease complex, iron ion transmembrane transport, response to copper ion, metal ion binding, iron ion homeostasis, oxidation-reduction process, arsenate ion transmembrane transport"
"S000004663"	"S000004663"	"GO:0000213, GO:0000214, GO:0000379, GO:0005634, GO:0005739, GO:0005741, GO:0006388, GO:0008033, GO:0012505, GO:0016020, GO:0090501, GO:0090502"	"tRNA-intron endonuclease activity, tRNA-intron endonuclease complex, tRNA-type intron splice site recognition and cleavage, nucleus, mitochondrion, mitochondrial outer membrane, tRNA splicing, via endonucleolytic cleavage and ligation, tRNA processing, endomembrane system, membrane, RNA phosphodiester bond hydrolysis, RNA phosphodiester bond hydrolysis, endonucleolytic"
"S000004664"	"S000004664"	"GO:0001401, GO:0003674, GO:0005737, GO:0005739, GO:0005741, GO:0007005, GO:0015031, GO:0015914, GO:0016020, GO:0016021, GO:0045040, GO:0070096"	"SAM complex, molecular_function, cytoplasm, mitochondrion, mitochondrial outer membrane, mitochondrion organization, protein transport, phospholipid transport, membrane, integral component of membrane, protein insertion into mitochondrial outer membrane, mitochondrial outer membrane translocase complex assembly"
"S000004665"	"S000004665"	"GO:0003723, GO:0003729, GO:0005634, GO:0005737, GO:0005739, GO:0005829, GO:0005849, GO:0006378, GO:0006396, GO:0006397, GO:0031123, GO:0072423, GO:0098789"	"RNA binding, mRNA binding, nucleus, cytoplasm, mitochondrion, cytosol, mRNA cleavage factor complex, mRNA polyadenylation, RNA processing, mRNA processing, RNA 3'-end processing, response to DNA damage checkpoint signaling, pre-mRNA cleavage required for polyadenylation"
"S000004666"	"S000004666"	"GO:0003824, GO:0004042, GO:0004358, GO:0005739, GO:0005759, GO:0006526, GO:0006592, GO:0008152, GO:0008652, GO:0016740, GO:0016746, GO:0103045"	"catalytic activity, acetyl-CoA:L-glutamate N-acetyltransferase activity, glutamate N-acetyltransferase activity, mitochondrion, mitochondrial matrix, arginine biosynthetic process, ornithine biosynthetic process, metabolic process, cellular amino acid biosynthetic process, transferase activity, transferase activity, transferring acyl groups, methione N-acyltransferase activity"
"S000004667"	"S000004667"	"GO:0003674, GO:0005886, GO:0016020, GO:0016021, GO:0030437, GO:0032153, GO:0035838"	"molecular_function, plasma membrane, membrane, integral component of membrane, ascospore formation, cell division site, growing cell tip"
"S000004668"	"S000004668"	"GO:0005739, GO:0006417, GO:0045182"	"mitochondrion, regulation of translation, translation regulator activity"
"S000004669"	"S000004669"	"GO:0000741, GO:0000742, GO:0003674, GO:0005634, GO:0005739, GO:0005783, GO:0005789, GO:0016020, GO:0016021, GO:0031301, GO:0031965, GO:0048288"	"karyogamy, karyogamy involved in conjugation with cellular fusion, molecular_function, nucleus, mitochondrion, endoplasmic reticulum, endoplasmic reticulum membrane, membrane, integral component of membrane, integral component of organelle membrane, nuclear membrane, nuclear membrane fusion involved in karyogamy"
"S000004670"	"S000004670"	"GO:0003674, GO:0005739, GO:0008150, GO:0008494, GO:0032543, GO:0061668"	"molecular_function, mitochondrion, biological_process, translation activator activity, mitochondrial translation, mitochondrial ribosome assembly"
"S000004671"	"S000004671"	"GO:0005634, GO:0005737, GO:0019898, GO:0030433, GO:0030435, GO:0044877"	"nucleus, cytoplasm, extrinsic component of membrane, ubiquitin-dependent ERAD pathway, sporulation resulting in formation of a cellular spore, protein-containing complex binding"
"S000004672"	"S000004672"	"GO:0001558, GO:0003674, GO:0005634, GO:0005737, GO:0005773, GO:0005774, GO:0005829, GO:0005886, GO:0016020, GO:0030950, GO:0031505, GO:0031929, GO:0031932"	"regulation of cell growth, molecular_function, nucleus, cytoplasm, vacuole, vacuolar membrane, cytosol, plasma membrane, membrane, establishment or maintenance of actin cytoskeleton polarity, fungal-type cell wall organization, TOR signaling, TORC2 complex"
"S000004673"	"S000004673"	"GO:0004402, GO:0005634, GO:0005737, GO:0006474, GO:0008080, GO:0010485, GO:0016573, GO:0016740, GO:0016746, GO:0043967, GO:0043968, GO:0043998, GO:0061187, GO:1990189"	"histone acetyltransferase activity, nucleus, cytoplasm, N-terminal protein amino acid acetylation, N-acetyltransferase activity, H4 histone acetyltransferase activity, histone acetylation, transferase activity, transferase activity, transferring acyl groups, histone H4 acetylation, histone H2A acetylation, H2A histone acetyltransferase activity, regulation of ribosomal DNA heterochromatin assembly, peptide-serine-N-acetyltransferase activity"
"S000004674"	"S000004674"	"GO:0000122, GO:0000978, GO:0000981, GO:0001102, GO:0001103, GO:0005634, GO:0005829, GO:0010895, GO:0045944, GO:0046872, GO:0071470"	"negative regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding, DNA-binding transcription factor activity, RNA polymerase II-specific, RNA polymerase II activating transcription factor binding, RNA polymerase II repressing transcription factor binding, nucleus, cytosol, negative regulation of ergosterol biosynthetic process, positive regulation of transcription by RNA polymerase II, metal ion binding, cellular response to osmotic stress"
"S000004675"	"S000004675"	"GO:0000139, GO:0003674, GO:0005794, GO:0016020, GO:0016021, GO:0016192, GO:0030136, GO:0030173"	"Golgi membrane, molecular_function, Golgi apparatus, membrane, integral component of membrane, vesicle-mediated transport, clathrin-coated vesicle, integral component of Golgi membrane"
"S000004676"	"S000004676"	"GO:0000001, GO:0000002, GO:0000262, GO:0000790, GO:0003677, GO:0005634, GO:0005739, GO:0006357, GO:0008301, GO:0042645, GO:0090139"	"mitochondrion inheritance, mitochondrial genome maintenance, mitochondrial chromosome, nuclear chromatin, DNA binding, nucleus, mitochondrion, regulation of transcription by RNA polymerase II, DNA binding, bending, mitochondrial nucleoid, mitochondrial DNA packaging"
"S000004677"	"S000004677"	"GO:0003674, GO:0004128, GO:0005737, GO:0006974, GO:0020037, GO:0042493, GO:0046872, GO:0055114"	"molecular_function, cytochrome-b5 reductase activity, acting on NAD(P)H, cytoplasm, cellular response to DNA damage stimulus, heme binding, response to drug, metal ion binding, oxidation-reduction process"
"S000004678"	"S000004678"	"GO:0003674, GO:0003677, GO:0005634, GO:0005737, GO:0005829, GO:0010421"	"molecular_function, DNA binding, nucleus, cytoplasm, cytosol, hydrogen peroxide-mediated programmed cell death"
"S000004679"	"S000004679"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"S000004680"	"S000004680"	"GO:0000118, GO:0003674, GO:0005634, GO:0006325, GO:0006368, GO:0016575, GO:0030174, GO:0032221, GO:0045944, GO:0046872, GO:0060195, GO:0061587"	"histone deacetylase complex, molecular_function, nucleus, chromatin organization, transcription elongation from RNA polymerase II promoter, histone deacetylation, regulation of DNA-dependent DNA replication initiation, Rpd3S/Clr6-CII complex, positive regulation of transcription by RNA polymerase II, metal ion binding, negative regulation of antisense RNA transcription, transfer RNA gene-mediated silencing"
"S000004681"	"S000004681"	"GO:0000785, GO:0000794, GO:0005198, GO:0005634, GO:0005829, GO:0006281, GO:0006302, GO:0007049, GO:0007064, GO:0007076, GO:0007129, GO:0035808, GO:0042138, GO:0051301, GO:0051321"	"chromatin, condensed nuclear chromosome, structural molecule activity, nucleus, cytosol, DNA repair, double-strand break repair, cell cycle, mitotic sister chromatid cohesion, mitotic chromosome condensation, homologous chromosome pairing at meiosis, meiotic recombination initiation complex, meiotic DNA double-strand break formation, cell division, meiotic cell cycle"
"S000004682"	"S000004682"	"GO:0000815, GO:0005515, GO:0005737, GO:0005768, GO:0005771, GO:0005773, GO:0005774, GO:0005783, GO:0005829, GO:0006900, GO:0007034, GO:0010008, GO:0015031, GO:0016020, GO:0032511, GO:0043162, GO:0045324, GO:0070676, GO:1904669"	"ESCRT III complex, protein binding, cytoplasm, endosome, multivesicular body, vacuole, vacuolar membrane, endoplasmic reticulum, cytosol, vesicle budding from membrane, vacuolar transport, endosome membrane, protein transport, membrane, late endosome to vacuole transport via multivesicular body sorting pathway, ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway, late endosome to vacuole transport, intralumenal vesicle formation, ATP export"
"S000004683"	"S000004683"	"GO:0000166, GO:0000724, GO:0003677, GO:0003689, GO:0005524, GO:0005634, GO:0005739, GO:0006260, GO:0006270, GO:0007049, GO:0007064, GO:0031390, GO:0035753, GO:0043596"	"nucleotide binding, double-strand break repair via homologous recombination, DNA binding, DNA clamp loader activity, ATP binding, nucleus, mitochondrion, DNA replication, DNA replication initiation, cell cycle, mitotic sister chromatid cohesion, Ctf18 RFC-like complex, maintenance of DNA trinucleotide repeats, nuclear replication fork"
"S000004684"	"S000004684"	"GO:0000139, GO:0005737, GO:0005794, GO:0005829, GO:0006896, GO:0008525, GO:0008526, GO:0015031, GO:0015914, GO:0016020, GO:0030437, GO:0043001, GO:0046488, GO:0048194, GO:0120009, GO:1901352, GO:2001246"	"Golgi membrane, cytoplasm, Golgi apparatus, cytosol, Golgi to vacuole transport, phosphatidylcholine transporter activity, phosphatidylinositol transfer activity, protein transport, phospholipid transport, membrane, ascospore formation, Golgi to plasma membrane protein transport, phosphatidylinositol metabolic process, Golgi vesicle budding, intermembrane lipid transfer, negative regulation of phosphatidylglycerol biosynthetic process, negative regulation of phosphatidylcholine biosynthetic process"
"S000004685"	"S000004685"	"GO:0000166, GO:0000184, GO:0000956, GO:0003677, GO:0003723, GO:0003724, GO:0003729, GO:0004386, GO:0005524, GO:0005634, GO:0005737, GO:0005844, GO:0006310, GO:0006449, GO:0008270, GO:0008298, GO:0016567, GO:0016787, GO:0016887, GO:0030466, GO:0043024, GO:0046872, GO:0070478"	"nucleotide binding, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, nuclear-transcribed mRNA catabolic process, DNA binding, RNA binding, RNA helicase activity, mRNA binding, helicase activity, ATP binding, nucleus, cytoplasm, polysome, DNA recombination, regulation of translational termination, zinc ion binding, intracellular mRNA localization, protein ubiquitination, hydrolase activity, ATPase activity, silent mating-type cassette heterochromatin assembly, ribosomal small subunit binding, metal ion binding, nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay"
